"text"	"prediction"
"Acho mal isto da SIC porque evidentemente JFerreira tinha de estar perturbado para dizer que o PC não pede demissões de ministros.  "	1
"Que as publicidades feitas não saiam tão boas como as artes da página da agência"". """	1
"Luz piscando na   sent consolação não sei eh pegadinha do Silvio Santos né vai saber   "	1
"Difícil né meninas?  dinheiro money fimdemes mes month girls mulher mania cansei rica… "	1
"Só não chorei ouvindo One porque homem não chora. "	1
"Tecnologia, relacionamentos, dor de cabeça...  via  humor  vidamoderna"	1
"Que guai entrenar com dolor de codo. ironía"	1
"Imagine os palavrões, então...comedia humor  "	1
"35 empresas são notificados por desrespeito à lei de telemarketing  economia"	0
"Engraçado.. Vc erra a Pessoa falta te matar, ela erra vc não pode falar nada -.- "	1
"Esse haddad comunista. Quer o fim da cidade de São Paulo  "	1
"Sim, as pessoas estão com enorme dificuldade"" em poder se expressar.  """	1
" Pronto Ironía (Vídeo Oficial) de  Tercer sencillo de CamaIncendiada. "	1
"Economía Agricultura urbana produce 1500 toneladas de alimentos "	0
"por isso q opiniões como a sua são maioria no twitter? Os errado são sempre OS OUTROS né, nossa opinião é sempre melhor... "	1
"Pensi troppo a te fesso. "	1
" Péssimo treinador, retrógrado, mas ele que se diz tão ético, negociando com um clube de treinador empregado... "	1
"A inflação mais baixa é indício de melhoria da economia:  PIB BC Selic juros Copom crise business economy"	0
"Nem com a pilinha"" sabes brincar,  e te consideras  homem ?."""	1
"Economia e Capitalismo: VIII Encontro CAEN-EPGE: 8 e 9 de Junho em Fortale...  CAEN UFC EPGE Economia Fortaleza"	0
"Curta nossa fan page e receba nossas promoções ;) > politica cotidiano partiubalada saúde  SQN"	1
"Impossível disfarçar, não é mesmo?SexFaction fun like atitude power poderosa odeiomimimi autoestima  humor followus"	1
"Jogo do Corinthians com 13 minutos de acréscimo. Apoio muito claro da Globo ao PT e Dilma. "	1
"The latest  Diário André Souza !  Thanks to    política economia"	0
"Vão dizer que essa água é artificial "	1
" nós que temos  estamos felizes da vida com vocês! "	1
"Sua namorada não querer falar com você pq ta jogando just dance tbm é normal  "	1
"Essa linda mania que os familiares tem de sempre exigirem sua atenção justamente quando você não pode dar.."	1
"Kia lança test-drives de realidade virtual em parceria com a Samsung e Galp  economia"	0
"@metsul volta, fim do mundo!!!!"	1
"  ariano é uma merda mesmo kkkkk"	1
"Minha cara de sem dormir"" de quem ""tá curtindo"" o dia... … """	1
"Confirmada primeira edição do Feirão de Andirá neste domingo Andirá Economia eventos "	0
"Adorei o teatro ....kkkkkk "	1
"Foi desacato. O cachorro mijou no pneu da viatura.  "	1
"que nuite mais movida  xd"	1
"Quero que saiba, muito obrigada pelo vácuo, amo quando faz isso. "	1
"vo coloca "" nas coisa pra vcs entende o que eh ironia"	1
"OSORIO PARDAL, THIAGO MENDES DE CENTROAVANTE "	1
" bom é o love "	1
"Sono super felice"" e poi sotto c'era la musica che in genere sento solo alle messe funerarie. Ma ok.  clario"""	1
"É poow, concerteza..."	1
"O que tem de roupa amarela nas vitrines. Nem imagino o motivo. "	1
"boa noite lymdos do mundo acadêmico vcs já alfinetaram alguém usando embasamento teórico hj? bjinhos "	1
"Alguém vai ver o ""Como aproveitar o fim do mundo""? Podem me avisar quando começar? Obrigado. :)"	1
"voto por Ironía"	1
"No Paraná professores levam porrada da polícia como se fossem bandidos, enquanto bandidos da LavaJato são soltos pela justiça. "	1
"Beto Richa vai ser homenageado no CN por sua atuação na educação do PR. "	1
"Ainda bem que o Muricy está esbanjando saúde.  "	1
"Quanto custa viver no Canadá?  custodevida vancouver toronto Canada economia Qualidadedevida Estudenocanada"	0
", só eu percebi assim?"	1
"Educação do futuro já saiu!  educação economia"	0
"Economia Receita abre consulta a primeiro lote de restituição do IR deste ano »  | Via .twitter.com/WurlX4flUv"	0
"Soltar es crecer... Muertedenisman ironía"	1
" Vão colocar lombadas eletrônicas na 282? hehehe "	1
"Já temos a frase do dia lá na outra rede: Se benze, porque sua felicidade vai ofender muita gente"" goodvibes blessed PAZ """	1
"RT @mai_medeiros: uma bela canção pro mundo acabar :P RT @dberetta: ""O dia em que a Terra parou"", do Raul, seria a canção ideal de fim do mundo."	1
"Eu não sou um candidato de um partido... Sartori e Aécio combinam mas pq então 45 e 15? vamos votar sem partido, viva anarquia! Irônia"	1
" Comece a votação para mudar o nome dela então."	1
"3 coisas que odeio: listashashtag"	1
"Tenho de figura paterna só bons exemplos "	1
"   Já pode comemorar??? "	1
"Ufa! Ainda bem, né????  "	1
"Vaaaaaa una altra bona notícia "	1
"Boa Gilmarzão! Aecin não merece essas mentiras contra ele!  "	1
"Pensa: acabar o twitter e ver as pessoas falando assim no facebook e nao entender "	1
" mira qui xerra!! lacientifica  "	1
"Adoro mi portátil Ironía"	1
"  pois é, deve ser o Cunha quem fez as pedaladas, tudo culpa do Cunha! "	1
"Fim de feriado abençoado! day62 100happydays  heart agentereclamamasagentegoxxta "	1
"Pelo menos temos cd lol "	1
"Luz acabou, que otimo. "	1
" esa justicia comprada por Podemos "	1
"Ah e io che perdo tempo a fare diete senza dolci...  pomeriggio5"	1
" imagina, que isso? Ele é o melhor sqn "	1
"regram maquiagemdadepressaoNão, não mesmo! mac redlipstick batomvermelho maquiagem … "	1
"Que nada... impressão sua.   "	1
"ainda não fui a praia este ano, não quero ficar muito laton muito cedo  "	1
"Máquina de cerveja caseira com wifi já pode ser encomendada pela internet""  economia feedly"""	0
"Até pq isso não acontece com homens, né?  "	1
"Tengo swag. swaggy fashion style alamoda  "	1
"Tem coisas bem mais importantes acontecendo em Brasília  "	1
"Um governo que quer acabar com o crack mas não tem coragem para vetar comercial de cerveja. DuasDeCinco Criolo"	1
"Never say Never... Fera, tu já falou never! Kkkk   Hein Justin Bieber"	1
": Dilma falando de impunidade!"	1
"Jornal do Almoço colocou o seu repórter policial, Naim Campos, pra falar sobre o clássico da paz. "	1
"Vou começar a postar com hashtag  senao os caras vao achar que é verdade rsrsrsrs"	1
" claramente, lucas silva balon de oroHalaMadrid "	1
"  me senti programando pro apple 2 agora, tendo que economizar memoria exagerando paz"	1
"Já estou começando a ficar preocupado, uma vez que, até agora o Alexandra Mattos não contratou ninguém. protesto acordamattos "	1
"interessante perceber como o catedrático vai dar uma entrevista precisamente ao jornal de quem o   tanto se queixa "	1
"Ações da JBS estão levando uma surra! economia jbs"	0
" vigila que sortiràs manipuladíssim eh..."	1
"Parte 2. Dicono di ceraunavolta Favole di Eros e Ironia mybook part2 sexnovel eros  book reading... "	1
"Vou começar o ano com a stora mais que querida da escola  "	1
"Que grande Florentino!!!!!!  "	1
"Amo quando bom espirrar e mordo a língua. "	1
"Ae! Presente!  implícita "	1
" mas é, espera aí hahahaha agora vou ganhar minha importância por ser nordestina nesse país!!! em...um..reality... "	1
"Mais um sinal de melhoria na economia. Que bom! :)  dinheiro inflação FGV consumidor preço"	0
"Eu acho tão lindo essas amizades q só funcionam em tempos felizes,  "	1
"O Grito Silencioso filme completo dublado  via  vejam como é lindo o mundo do aborto "	1
"Essa é uma área de não-fumantes.""Saiba mais sobre ironia em:  """	1
"A camisinha não foi inventada ainda pra eles, coitadinhos.  tbm."	1
"Política e Outras Coisas  já saiu!  economia manchester"	0
"Como Mises explicaria a realidade do SUS?  economia"	0
"ADEMIBA promove debate sobre sustentabilidade e impacto em condominios Economia "	0
"Economia Lesado do BES têm até esta sexta-feira para aceitar mecanismo de compensação  Em "	0
"Bah, agora o Olavo vai ficar 7 dias metendo pau no irrelevante, ignorante e limitado intelectualmente Reinaldo! "	1
"..para que o produto brasileiro fique mais competitivo no mercado internacional”. ComércioExterior Economia"""	0
"Ta doendo ali entre o braço e o antebraço   "	1
"que ganaaaas de estudiiaar  "	1
"Tão acolhedora, né? estouaqui contecomigo depressao  "	1
"Zé de Gorete foi visto atravessando a rua apressado. JornalismoVerdade  RIPJornalismo"	1
": Foi pênalti sim. Do mesmo jeito que são paulino é tri Mundial. Iiiihhuuu não fez gol"""	1
"E é  uma enorme injustiça com um cidadão honesto como ele!FicaCunhaIssoéGolpe kkkk "	1
"Economia Receita libera nesta quinta-feira consulta do 1º lote de restituição do IR »  | Via Correio da Paraíba"	0
" o criador do fnaf que nunca postou nada no tweeter tem mais seguidores que eu"	1
"RT @MEUVILLANUEVA: isso daqui vai fica um porre né, todo mundo fazendo drama de ""fim do mundo"" subindo tag ridícula, fazendo piadinha etc, bando de virjs"	1
"para nada "	1
"Eu sou mau mas só quando tou com os meu amigos "	1
"Reduza os papéis do seu salão de beleza papel reduzir consumo economia papeis salaodebeleza sustentabilidade"	0
"É cada notícia merda que eu tô é com saudade de quando tinha corrupção no Brasil com aqueles calhordas do PT.  vaiquenaoficaclaro"	1
"O ipea reconhece a ""recessão técnica""...queda da atividade econômica...O governo rejeita esse conceito"" Viva o governo democrático """	1
"Reforma trabalhista elevará produtividade, diz governo  Economia "	0
" Parabéns! Democratização da mídia tá aí graças a ele.  "	1
"Mas isso não é coisa de esquerdista?  "	1
"Economia dá sinais concretos de quevoltou à normalidade, diz Meirelles  economia"	0
"só pode... ou tá zoando e esqueceu de colocar ..."	1
"isso daqui vai fica um porre né, todo mundo fazendo drama de ""fim do mundo"" subindo tag ridícula, fazendo piadinha etc, bando de virjs"	1
"Supra-sumo da  seria não passar impeachment  na Câmara... mas ser aprovado o do VazaTemer. Extinguir o golpe e o golpista."	1
"Bom e saber que sabes como estou e enviares tantas nensagens que ate já tenho a caixa cheia... "	1
"72 horas sem whats até vai, mas 3 dias não !!!  rt"	1
"Eu acho que as pessoas tem fobia a mim (elas não me aceitam do jeito que sou) "	1
"Bater panelas não pode é GOLPE  mas talvez facões possa!! Há uma luz no fim do túnel. "	1
"Aham! Não existiam roubos antes deles em SP. "	1
"Economia As inscrições poderão ser feitas até o dia 7 de junho, no site da empresa. "	0
" Zidane es amor ironía"	1
"Manicures não sabem cozinhar. irônia"	1
"  Gostei da ideia das plaquinhas! Faz Monica! "	1
"Tá um lindo"" dia.... PortuguesVines VinesPortugal chuva  (Vine by ) """	1
"China muda critério da taxa de paridade do yuan ante o dólar  economia"	0
"É isso aí! Continuem assim que o povo gosta.  Mais regalias para os urubus "	1
"Lula roubou, mas fez"". Blz!Vou aí na sua casa e roubar sua tv e deixar uma cesta básica. Paz """	1
"Mercado ignora incerteza política e aguarda reformas  economia"	0
"RT @FrasesdaKefera: ""Nossa ninguém postou sobre a sexta-feira chegar logo, é porque é o fim do mundo"". NINGUÉM POSTOU, PORQUE ESTÃO DE FÉRIAS, IMBECIL!"	1
"NÃO,FOI NÃO!FOI UMA JOGADA NORMAL. eSPn"	1
"Brasil tem 60,1 milhões de pessoas com nome sujo, diz SPC  Economia "	0
"Tecnoleite deve movimentar R$ 40 milhões em negócios     Complem Morrinhos TecnoleiteComplem Economia "	0
"gente que reclama de indireta mas manda um monte "	1
"RT @FranMarqes: @thawanaknoll Feliz natal. E que venha o proximo fim do mundo :)"	1
"El caloret que anem a pasar  friodelbueno totnes2015"	1
"Mas rapaz, toda vez é isso de voltaram lá em 1500...  "	1
"É pra viver só de amorrrr...  "	1
"é mesmo  "	1
"Confira os detalhes da festa de lançamento do 17º Prêmio Líder Empresarial e dê o seu voto  notícias Economia "	0
"Contas inativas do FGTS: início da quarta fase do saque é antecipado para este sábado  Economia via "	0
"Ivete tendo uma síncope com a troca de nomes. Claudinha não! kkkkkkk  TheVoiceKids Nãoéamamãe"	1
"Aí, quem é contra o EBM já tem uma opção...  "	1
"Agora acredito no fim do mundo...fui olhar o perfil da @anecaceres e ela anda tuitando diariamente!! Se foi o boi com a corda!!"	1
"Gente, acho que agora a gente tem que ter medo hein... torcida da Viviane são duas!   "	1
"VSFoderem índios, vocês não sabem quem é a RAINHA Xuxa?! Tadinho dos índios, nunca se sentiram mais... "	1
"Parabéns  e  por tornarem seus sites cada vez mais legíveis e com menos propagandas intrusivas! "	1
"EUA sofrerá sanções?  "	1
"Quando você quer que o tempo passa o tempo não passa rápido, e quando você quer que o tempo não passa o tempo passa rápido. "	1
"    Toda essa porcaria de crise política só está servindo para fortalecer o PMDB. "	1
"Que exemplo de homem, quanto amor, que compreensivo, que gentil!  "	1
"Amanhã enfrentaremos um super Santos! Parece que é melhor do que aquele em que jogou o Pelé!!!  bemmenos"	1
"Mas claro, a culpa é da garota adolescente menor de idade e não do homem adulto responsável. Não existe machismo!  VerdadesSecretas"	1
"Foto exclusiva de petistas q seguiram orientação de  e compraram ações da Petrobrás a R$10  "	1
"é ótimo, super faz sentido! "	1
"Os petistas piram quando vêem um tucano Hahaha!    fauna "	1
"Esperamos Pastor tens nosso apoio ao combater essas Incircuncisas Irônia e Eresias, Nosso Deus é convosco "	1
"Em nota, Temer manifesta profundo agradecimento"" a Maria Silvia Bastos - Notícias Brasil Economia BNDES"""	0
"Tudo faz parte de um grande movimento que a UERJ está tramando para dominar o universo. Uerjianos vão virar o senado galáctico. "	1
"enquanto não tiver vídeo dos caras falando Estou estuprando essa menina aqui"" acho que não é prova suficiente.  ."""	1
"lindo! A Secretaria de Turismo pode divulgar isto para o mundo todo: venham ver o cinza de nossos muros. "	1
"pois é este comerciantes gananciosos foi bem feito pra eles "	1
"Neto lança projeto para estimular economia de Salvador Economia "	0
" ARROW? Tem certeza? é Mentiraa das gurias é um seriado tão leve e feliz sempre  "	1
" você nunca faz nada! "	1
"Agora é ver como Collor vai votar.OMundoDaVoltas "	1
"Churrasco hj na ksa do Joesley e rolando essa musica  Aí meu Deus do céu não tô valendo nada,vixi a minha Carne é fraca"" .  Brasil"""	1
"Ahhhhhh o comentário do senhorzin. Tão criminalizando quem recebe propina, ahhhh, para, também acho errado.   "	1
"Descobri mais uma doencinha pra minha lista, só coisa boa! "	1
"Acordos de cooperação entre Brasil e Rússia são aprovados  economia"	0
"a piada está feita.... "	1
"CONTINUEM SÓ NÃO QUERO FICAR BLOCK NO TT POR FALAR COM OS FÃS DO RAFAEL AMO VCS VOU RESPONDER A TODOS <3 "	1
"Nada melhor que passar o Natal assistindo enrolados "	1
"Mudou meu dia essa informação :p  "	1
"Isso mesmo! Tem que incentivar mesmo,pra aumentar a população no Brasil,que é tão pequena! Quanto mais jovem parir,mais bonito!  "	1
"Que maravilha o suburbio francês se tornou para as mulheres! Viva o politicamente correto! "	1
"O Bastidores da TV não vai falar do bebê da apresentadora? Adoram dar diagnóstico..ou pq como é do SBT não vale agourar? "	1
"Ah e tal, alicio crianças mas como alegadamente não há provas, fico à solta para reincidir ou aperfeiçoar as minhas técnicas... "	1
"Ravena tem Fifth Harmony coml inspiração? Jura? Nem tinha reparado  cópia ficaJenni"	1
" sim as vezes me chamam de  vasco também "	1
"nada do q eu quero acontece, incluindo o fim do mundo :)"	1
" obrigado pelo blecaute na noite de Natal. Serviu para juntar a família Abolição, RJ"	1
"tenho tanta sorte , meu Deus ! :)  tweetanterior"	1
" aí se vê um homem cheio de convicção! Estamos no caminho certo "	1
"adoro estar constipado "	1
"muda tudo! Fds como é que eu não vi! "	1
"(deixando aqui expressa a tag , vai que né)"	1
